order_id,customer_id,order_date,total_amount,status,shipping_cost
575,2986,2024-08-28,43.0,Pending,0.0
576,2895,2025-08-09,171.04,Shipped,0.0
577,7497,2023-12-28,15.16,Shipped,0.0
578,559,2025-02-17,298.21,Completed,0.0
579,2897,2025-01-25,26.03,Completed,6.99
580,1255,2025-08-27,91.86,Completed,0.0
581,1682,2025-05-07,872.78,Completed,0.0
582,5272,2024-03-11,52.56,Completed,0.0
583,6284,2024-04-15,108.53,Shipped,0.0
584,8855,2025-06-28,381.12,Shipped,0.0
585,3326,2025-08-31,56.12,Completed,0.0
586,1242,2024-07-25,229.05,Completed,0.0
587,3144,2025-05-05,1505.05,Completed,0.0
588,3038,2025-03-17,14.67,Completed,6.99
589,8354,2025-03-19,151.88,Shipped,0.0
590,1782,2025-03-23,61.18,Completed,0.0
591,4676,2025-06-14,1622.56,Completed,0.0
592,1478,2024-06-05,1648.03,Completed,0.0
593,7149,2025-08-29,120.54,Shipped,0.0
594,7552,2025-08-26,103.55,Completed,0.0
595,107,2025-06-27,22.7,Completed,0.0
596,2669,2023-12-10,349.19,Shipped,0.0
597,4936,2025-06-20,57.85,Completed,0.0
598,7271,2025-09-06,84.32,Completed,0.0
599,1165,2025-02-19,108.4,Completed,0.0
600,1158,2024-10-05,59.09,Completed,0.0
601,2247,2025-02-04,344.23,Completed,0.0
602,6654,2024-11-22,9.39,Completed,0.0
603,8859,2025-06-21,181.58,Pending,0.0
604,7650,2025-06-01,1842.76,Completed,0.0
605,512,2025-05-19,19.82,Completed,4.99
606,8442,2025-07-31,965.16,Completed,0.0
607,889,2025-07-08,30.37,Completed,0.0
608,9216,2025-07-17,2458.59,Shipped,0.0
609,7984,2024-10-16,104.06,Cancelled,0.0
610,8792,2025-05-30,417.18,Completed,0.0
611,3023,2023-09-18,163.82,Completed,0.0
612,2531,2024-01-29,38.49,Pending,0.0
613,6316,2025-07-15,114.27,Completed,0.0
614,2065,2025-07-21,147.9,Shipped,0.0
615,9951,2025-08-16,30.31,Completed,0.0
616,5414,2025-09-07,618.67,Pending,0.0
617,6538,2023-12-12,89.08,Shipped,0.0
618,3570,2025-08-14,133.3,Completed,0.0
619,1243,2024-08-16,210.93,Shipped,0.0
620,4330,2025-07-30,1434.26,Pending,0.0
621,1926,2025-08-01,83.55,Completed,0.0
622,3396,2024-06-02,27.37,Completed,0.0
623,441,2025-02-22,50.53,Completed,0.0
624,5232,2025-07-23,10.52,Pending,0.0
625,8182,2024-07-13,158.93,Cancelled,0.0
626,2744,2025-08-27,391.7,Completed,0.0
627,8040,2025-08-12,35.95,Completed,5.99
628,8199,2025-08-09,87.58,Completed,0.0
629,1587,2023-12-13,328.85,Pending,0.0
630,826,2024-09-05,91.34,Shipped,0.0
631,3825,2025-06-17,165.01,Completed,0.0
632,1269,2025-05-07,149.02,Completed,0.0
633,7616,2025-03-28,73.49,Completed,0.0
634,3437,2025-04-25,231.02,Completed,0.0
635,8090,2024-12-16,1997.42,Shipped,0.0
636,1311,2025-06-17,95.49,Completed,0.0
637,9820,2025-07-10,69.54,Completed,0.0
638,9229,2025-02-01,365.89,Completed,0.0
639,478,2025-03-31,127.03,Completed,0.0
640,8907,2025-07-16,195.92,Completed,0.0
641,9869,2024-01-20,54.12,Completed,0.0
642,2163,2025-05-21,302.67,Pending,0.0
643,509,2024-08-23,113.78,Pending,0.0
644,7320,2025-03-09,35.67,Completed,5.99
645,382,2025-03-21,11.01,Completed,6.99
646,9373,2024-06-03,108.6,Pending,0.0
647,1846,2023-10-23,77.87,Completed,0.0
648,7301,2025-06-01,116.74,Completed,0.0
649,9911,2024-01-26,1180.0,Completed,0.0
650,9293,2024-07-16,24.2,Completed,4.99
651,8910,2025-08-05,36.36,Completed,5.99
652,7718,2025-07-20,293.92,Shipped,0.0
653,8510,2025-05-01,68.96,Completed,0.0
654,4630,2024-04-12,100.26,Shipped,0.0
655,5705,2025-05-07,184.8,Completed,0.0
656,1777,2025-08-05,949.15,Completed,0.0
657,8104,2024-05-22,1562.35,Completed,0.0
658,2285,2025-02-28,63.81,Cancelled,0.0
659,1245,2025-07-05,4714.77,Completed,0.0
660,1334,2023-12-06,76.69,Completed,0.0
661,3670,2024-04-30,3321.76,Shipped,0.0
662,1201,2025-05-10,51.05,Completed,0.0
663,1795,2025-02-20,150.71,Completed,0.0
664,6182,2023-12-29,201.41,Pending,0.0
665,1455,2025-08-30,214.08,Completed,0.0
666,1934,2025-04-08,24.1,Completed,0.0
667,747,2025-06-05,198.73,Completed,0.0
668,7371,2024-05-04,71.06,Completed,0.0
669,9033,2024-11-17,104.46,Completed,0.0
670,7974,2024-10-22,185.48,Completed,0.0
671,6828,2025-06-05,107.76,Completed,0.0
672,9281,2025-08-26,31.35,Completed,7.99
673,793,2024-04-14,249.9,Completed,0.0
674,6928,2025-08-31,264.61,Completed,0.0
675,1268,2024-04-18,181.66,Completed,0.0
676,9743,2024-09-30,34.42,Completed,6.99
677,6370,2025-01-05,42.22,Completed,7.99
678,2691,2024-07-31,57.82,Completed,0.0
679,7875,2025-07-07,56.4,Shipped,0.0
680,293,2024-12-04,112.18,Completed,0.0
681,6865,2024-04-15,340.96,Shipped,0.0
682,4023,2024-02-17,69.42,Completed,0.0
683,9597,2023-11-18,247.44,Completed,0.0
684,1649,2023-09-16,245.04,Pending,0.0
685,5172,2023-09-10,161.21,Shipped,0.0
686,9590,2023-12-17,703.25,Completed,0.0
687,1694,2025-04-30,1884.36,Completed,0.0
688,6711,2025-04-23,1172.47,Completed,0.0
689,1038,2025-05-12,201.33,Completed,0.0
690,3853,2024-08-20,1224.23,Completed,0.0
691,5460,2024-04-22,16.62,Completed,7.99
692,9755,2025-08-29,109.76,Completed,0.0
693,9305,2025-01-12,56.5,Completed,0.0
694,7049,2024-04-19,15.48,Pending,7.99
695,6185,2025-08-01,46.05,Shipped,0.0
696,9484,2025-07-02,51.92,Completed,0.0
697,1162,2024-05-09,84.79,Completed,0.0
698,1030,2025-08-31,8.05,Completed,0.0
699,979,2025-01-01,120.29,Completed,0.0
700,8710,2025-06-07,146.33,Pending,0.0
701,8975,2025-06-25,39.77,Completed,0.0
702,5130,2025-03-02,130.71,Pending,0.0
703,138,2024-12-20,63.66,Completed,0.0
704,8946,2025-03-20,82.57,Shipped,0.0
705,4809,2025-05-15,90.83,Completed,0.0
706,2456,2025-08-07,26.82,Pending,0.0
707,7393,2024-07-18,2944.59,Completed,0.0
708,8772,2024-03-07,210.52,Cancelled,0.0
709,3267,2025-03-11,1157.41,Completed,0.0
710,4650,2025-03-16,71.4,Completed,0.0
711,8588,2023-10-13,234.62,Shipped,0.0
712,5254,2024-07-19,599.19,Shipped,0.0
713,5429,2024-04-22,42.99,Shipped,0.0
714,5986,2025-04-16,661.1,Completed,0.0
715,2590,2024-09-07,30.15,Completed,4.99
716,7177,2025-01-28,89.08,Pending,0.0
717,3035,2025-06-02,19.5,Shipped,6.99
718,170,2025-07-29,148.71,Completed,0.0
719,3240,2025-03-04,122.72,Completed,0.0
720,3416,2025-04-26,247.32,Completed,0.0
721,3569,2024-12-31,203.94,Completed,0.0
722,3485,2025-08-29,57.12,Completed,0.0
723,4836,2025-03-17,282.45,Completed,0.0
724,1842,2024-07-20,2962.67,Shipped,0.0
725,6879,2025-08-07,30.44,Completed,4.99
726,4553,2025-09-09,25.97,Completed,6.99
727,6845,2025-07-02,23.46,Cancelled,7.99
728,3027,2024-02-16,18.64,Shipped,6.99
729,6190,2023-11-23,1255.35,Completed,0.0
730,3966,2025-06-27,18.13,Completed,7.99
731,7185,2025-07-22,1278.73,Completed,0.0
732,9794,2025-04-02,77.6,Completed,0.0
733,5480,2024-08-13,1337.3,Completed,0.0
734,5381,2024-10-02,4573.28,Completed,0.0
735,1147,2025-08-28,133.11,Completed,0.0
736,4327,2025-09-08,253.86,Completed,0.0
737,112,2023-11-01,63.3,Completed,0.0
738,593,2025-08-15,1054.13,Shipped,0.0
739,7414,2025-04-03,396.87,Pending,0.0
740,8180,2024-04-18,142.8,Completed,0.0
741,1239,2025-04-19,73.71,Pending,0.0
742,5984,2025-06-16,12.71,Completed,7.99
743,2795,2025-04-28,40.07,Pending,6.99
744,3599,2025-01-03,68.49,Completed,0.0
745,3804,2025-07-18,72.17,Completed,0.0
746,1527,2025-02-01,1701.26,Completed,0.0
747,7910,2025-09-05,110.07,Shipped,0.0
748,1970,2023-11-25,78.96,Completed,0.0
749,9144,2025-03-04,278.42,Shipped,0.0
750,1503,2025-08-23,322.98,Completed,0.0
751,4468,2025-04-01,59.32,Completed,0.0
752,6408,2025-06-12,275.36,Pending,0.0
753,8302,2025-07-14,196.87,Completed,0.0
754,2355,2023-11-23,269.75,Shipped,0.0
755,5320,2024-08-20,56.88,Pending,0.0
756,226,2024-12-19,59.77,Completed,0.0
757,3012,2025-07-18,190.05,Completed,0.0
758,4127,2024-06-09,154.61,Completed,0.0
759,614,2025-01-31,418.95,Completed,0.0
760,99,2025-07-08,41.31,Shipped,6.99
761,5459,2024-06-03,41.86,Completed,0.0
762,9003,2025-01-01,24.0,Completed,0.0
763,5917,2024-07-13,106.93,Completed,0.0
764,3338,2025-08-26,243.62,Shipped,0.0
765,2700,2025-04-30,134.18,Cancelled,0.0
766,5918,2025-05-13,888.0,Completed,0.0
767,7518,2025-08-07,177.13,Completed,0.0
768,1020,2025-08-17,630.35,Completed,0.0
769,3026,2025-08-14,132.07,Completed,0.0
770,3529,2024-09-01,10.49,Completed,7.99
771,3887,2025-07-25,322.37,Completed,0.0
772,6232,2024-07-23,61.64,Completed,0.0
773,5183,2025-05-18,56.68,Pending,0.0
774,5579,2023-11-15,71.3,Pending,0.0
775,6730,2025-08-21,347.72,Completed,0.0
776,6962,2024-01-30,136.71,Shipped,0.0
777,6014,2024-06-15,1240.29,Pending,0.0
778,797,2025-01-26,46.04,Completed,0.0
779,1958,2024-03-24,13.28,Completed,5.99
780,3067,2024-09-21,161.33,Shipped,0.0
781,2681,2025-08-29,141.43,Pending,0.0
782,4442,2024-09-26,266.75,Completed,0.0
783,2949,2025-02-24,50.18,Completed,0.0
784,3732,2025-08-08,42.55,Completed,0.0
785,1102,2025-09-07,28.01,Completed,5.99
786,5485,2025-06-07,357.02,Completed,0.0
787,9230,2025-08-28,82.26,Completed,0.0
788,4232,2025-08-02,1231.58,Completed,0.0
789,8984,2024-02-18,98.24,Pending,0.0
790,9971,2024-12-18,15.33,Completed,5.99
791,982,2024-10-11,698.8,Completed,0.0
792,9458,2025-06-06,224.8,Completed,0.0
793,5171,2024-12-24,138.16,Completed,0.0
794,8936,2025-08-12,479.93,Shipped,0.0
795,2432,2025-06-05,42.52,Cancelled,7.99
796,8567,2025-08-13,79.52,Completed,0.0
797,9946,2025-03-30,281.35,Completed,0.0
798,6350,2024-05-13,3.14,Completed,0.0
799,3898,2025-08-12,317.75,Completed,0.0
800,7549,2025-07-23,728.53,Completed,0.0
801,1992,2024-12-21,119.28,Completed,0.0
802,2929,2023-10-13,82.5,Completed,0.0
803,5431,2025-07-09,183.03,Pending,0.0
804,3447,2024-10-23,37.0,Completed,0.0
805,6776,2024-10-20,58.2,Completed,0.0
806,8784,2024-09-26,711.71,Completed,0.0
807,5162,2024-09-17,818.21,Cancelled,0.0
808,2570,2025-03-09,2335.62,Completed,0.0
809,2873,2024-07-03,99.0,Shipped,0.0
810,9369,2025-04-10,484.75,Completed,0.0
811,1336,2024-12-18,77.23,Completed,0.0
812,5414,2025-09-08,18.09,Shipped,7.99
813,113,2024-10-29,1.88,Completed,0.0
814,3773,2025-02-25,187.1,Completed,0.0
815,5295,2025-06-09,76.75,Completed,0.0
816,1988,2024-05-27,309.3,Completed,0.0
817,4830,2024-02-25,438.71,Shipped,0.0
818,1986,2025-06-03,197.01,Completed,0.0
819,5092,2025-04-02,202.49,Shipped,0.0
820,253,2024-05-24,91.69,Shipped,0.0
821,8316,2025-08-29,321.85,Completed,0.0
822,9429,2025-06-11,2294.87,Completed,0.0
823,624,2025-08-19,1103.45,Cancelled,0.0
824,3157,2025-07-22,38.09,Shipped,0.0
825,3390,2023-12-15,1646.27,Completed,0.0
826,3418,2025-04-01,97.88,Completed,0.0
827,9848,2025-06-15,127.27,Shipped,0.0
828,9459,2024-10-27,260.86,Completed,0.0
829,2946,2025-08-05,187.42,Pending,0.0
830,9353,2025-05-29,52.59,Completed,0.0
831,8633,2025-07-05,165.93,Completed,0.0
832,2093,2024-06-26,16.09,Shipped,7.99
833,2706,2025-02-11,49.08,Shipped,0.0
834,3760,2025-04-22,477.08,Completed,0.0
835,5113,2024-11-22,76.54,Completed,0.0
836,554,2025-08-17,84.94,Completed,0.0
837,4905,2025-05-04,36.55,Cancelled,0.0
838,1113,2024-11-12,188.54,Completed,0.0
839,2778,2024-11-03,100.82,Completed,0.0
840,7098,2024-08-20,784.3,Completed,0.0
841,1315,2024-09-24,22.63,Completed,7.99
842,3494,2025-01-25,2158.4,Completed,0.0
843,8291,2025-04-03,67.02,Shipped,0.0
844,7474,2025-04-05,55.58,Completed,0.0
845,7016,2025-01-31,104.02,Completed,0.0
846,9672,2025-03-05,108.56,Shipped,0.0
847,5711,2025-03-19,492.85,Completed,0.0
848,1223,2025-04-09,339.39,Completed,0.0
849,4584,2024-02-14,15.7,Completed,6.99
850,5521,2025-03-16,1199.0,Shipped,0.0
851,7873,2024-09-11,445.08,Shipped,0.0
852,9197,2024-09-02,149.93,Shipped,0.0
853,8669,2025-05-24,14.39,Completed,4.99
854,5432,2025-03-12,106.22,Completed,0.0
855,9328,2025-09-02,82.27,Completed,0.0
856,1706,2024-10-16,61.86,Completed,0.0
857,518,2025-06-19,111.52,Shipped,0.0
858,1221,2025-07-10,73.46,Completed,0.0
859,2507,2024-01-21,1620.14,Completed,0.0
860,4326,2025-08-10,8.83,Completed,6.99
861,9384,2025-07-17,57.58,Pending,0.0
862,5480,2025-04-22,154.92,Cancelled,0.0
863,7437,2024-05-18,1713.69,Shipped,0.0
864,3091,2024-04-02,41.39,Completed,7.99
865,6498,2025-06-11,119.19,Completed,0.0
866,5169,2025-01-29,203.03,Completed,0.0
867,6994,2025-02-20,22.21,Shipped,0.0
868,974,2025-08-02,191.14,Completed,0.0
869,5278,2024-03-12,272.97,Pending,0.0
870,8258,2024-10-19,227.27,Completed,0.0
871,6093,2025-04-10,261.71,Shipped,0.0
872,2907,2024-11-03,99.61,Completed,0.0
873,571,2025-05-08,226.04,Shipped,0.0
874,308,2025-09-04,194.64,Completed,0.0
875,3743,2024-06-09,18.18,Completed,5.99
876,8975,2023-11-09,240.58,Completed,0.0
877,766,2023-11-30,142.36,Pending,0.0
878,8965,2025-05-26,32.24,Pending,4.99
879,7815,2025-08-17,40.97,Completed,0.0
880,7736,2024-07-26,121.05,Shipped,0.0
881,8037,2025-03-14,112.55,Shipped,0.0
882,7597,2025-02-26,233.71,Shipped,0.0
883,540,2025-07-12,192.28,Cancelled,0.0
884,7986,2024-06-01,60.61,Pending,0.0
885,2050,2025-06-19,286.58,Shipped,0.0
886,3284,2025-06-06,155.25,Completed,0.0
887,4676,2025-06-12,612.22,Completed,0.0
888,1664,2025-04-12,184.9,Completed,0.0
889,6477,2025-05-12,45.93,Completed,0.0
890,9240,2025-07-15,346.47,Pending,0.0
891,3440,2024-06-14,53.74,Completed,0.0
892,8698,2025-02-19,123.14,Shipped,0.0
893,7144,2024-08-08,146.27,Completed,0.0
894,3248,2025-04-06,1816.42,Completed,0.0
895,3501,2025-03-31,6044.15,Pending,0.0
896,1911,2024-07-26,113.37,Completed,0.0
897,733,2024-08-16,134.04,Shipped,0.0
898,3514,2025-02-24,134.54,Completed,0.0
899,9764,2024-07-19,221.32,Completed,0.0
900,4610,2025-04-09,98.61,Shipped,0.0
901,4457,2025-07-06,1157.97,Cancelled,0.0
902,3336,2023-12-28,113.58,Completed,0.0
903,8169,2025-06-03,563.15,Completed,0.0
904,7057,2025-01-14,81.55,Completed,0.0
905,2754,2025-04-07,273.89,Completed,0.0
906,1373,2025-07-12,82.36,Shipped,0.0
907,9637,2025-02-05,4019.39,Completed,0.0
908,3377,2024-06-05,95.81,Completed,0.0
909,8482,2024-01-22,425.23,Completed,0.0
910,64,2025-02-02,33.67,Shipped,6.99
911,3946,2025-08-31,1914.64,Pending,0.0
912,330,2025-01-16,613.41,Completed,0.0
913,4859,2023-12-01,237.78,Completed,0.0
914,1964,2025-08-28,1212.54,Completed,0.0
915,3089,2025-07-19,530.32,Completed,0.0
916,141,2025-06-15,525.24,Pending,0.0
917,4540,2023-11-27,158.4,Completed,0.0
918,2474,2024-07-13,53.91,Shipped,0.0
919,5595,2025-05-22,1509.33,Completed,0.0
920,3904,2023-10-05,162.84,Shipped,0.0
921,5365,2025-08-15,24.72,Completed,6.99
922,450,2025-07-25,83.9,Shipped,0.0
923,4447,2025-03-05,45.19,Completed,0.0
924,4695,2024-12-13,258.12,Shipped,0.0
925,4807,2025-07-25,458.96,Completed,0.0
926,870,2025-08-23,5.18,Completed,0.0
927,6080,2025-04-24,9.8,Completed,5.99
928,7308,2024-08-14,697.99,Completed,0.0
929,3660,2024-06-07,2015.93,Completed,0.0
930,3603,2025-08-10,232.32,Completed,0.0
931,8585,2025-03-16,424.37,Pending,0.0
932,9034,2025-05-03,2344.78,Pending,0.0
933,2449,2024-02-23,118.68,Completed,0.0
934,7593,2024-03-25,138.12,Completed,0.0
935,2954,2025-05-16,147.56,Shipped,0.0
936,5132,2024-11-22,39.44,Shipped,0.0
937,1359,2025-03-21,59.61,Cancelled,0.0
938,9183,2025-07-18,21.78,Pending,6.99
939,9231,2025-02-20,226.8,Pending,0.0
940,8220,2025-02-04,34.88,Completed,7.99
941,388,2025-05-18,178.38,Completed,0.0
942,833,2023-12-20,70.49,Completed,0.0
943,8442,2025-08-17,74.24,Shipped,0.0
944,9721,2025-08-30,290.69,Completed,0.0
945,4194,2024-10-27,419.88,Shipped,0.0
946,1839,2025-01-12,542.98,Pending,0.0
947,9553,2024-12-09,389.46,Completed,0.0
948,9516,2025-02-09,41.2,Shipped,0.0
949,892,2025-08-28,27.1,Pending,0.0
950,5589,2025-03-31,31.77,Completed,5.99
951,1306,2025-03-04,207.3,Cancelled,0.0
952,5284,2024-05-17,229.26,Completed,0.0
953,4549,2025-07-24,24.94,Completed,5.99
954,4193,2025-06-30,28.0,Completed,0.0
955,6453,2025-08-31,134.7,Completed,0.0
956,8454,2025-07-01,53.41,Completed,0.0
957,2341,2023-10-15,46.99,Shipped,0.0
958,1794,2025-09-01,50.52,Completed,0.0
959,6395,2024-09-12,130.8,Completed,0.0
960,325,2025-06-26,94.74,Pending,0.0
961,9178,2025-01-22,747.43,Completed,0.0
962,7849,2025-06-24,1280.12,Completed,0.0
963,8115,2025-08-29,219.13,Pending,0.0
964,6645,2025-05-26,84.04,Shipped,0.0
965,4783,2025-05-13,356.63,Completed,0.0
966,9932,2025-06-12,1058.22,Completed,0.0
967,3138,2024-12-31,263.3,Completed,0.0
968,3899,2025-05-13,264.27,Completed,0.0
969,836,2025-08-19,59.1,Completed,0.0
970,4155,2025-08-16,1708.11,Completed,0.0
971,2779,2024-02-05,189.15,Pending,0.0
972,9589,2024-10-14,421.07,Shipped,0.0
973,6410,2025-01-19,86.58,Completed,0.0
974,9869,2025-04-25,84.94,Completed,0.0
975,4314,2025-04-30,34.84,Completed,5.99
976,5647,2025-07-03,56.38,Completed,0.0
977,7609,2024-01-21,58.74,Completed,0.0
978,3722,2024-12-06,76.42,Cancelled,0.0
979,7912,2024-04-21,161.3,Completed,0.0
980,1672,2025-06-07,112.62,Completed,0.0
981,917,2025-09-09,20.23,Pending,6.99
982,5589,2024-10-24,346.52,Completed,0.0
983,9110,2024-09-17,66.1,Completed,0.0
984,9326,2024-12-18,59.94,Shipped,0.0
985,6497,2024-06-13,130.61,Completed,0.0
986,1837,2025-01-03,316.89,Completed,0.0
987,2139,2024-08-17,249.93,Pending,0.0
988,4008,2024-06-07,35.97,Shipped,0.0
989,1906,2025-01-29,149.02,Completed,0.0
990,3990,2024-12-16,397.81,Completed,0.0
991,3486,2025-02-09,504.25,Completed,0.0
992,4798,2023-09-23,687.57,Completed,0.0
993,2733,2023-09-12,469.91,Completed,0.0
994,7715,2025-06-13,42.56,Completed,0.0
995,1322,2025-09-03,554.76,Completed,0.0
996,3355,2025-06-04,151.38,Pending,0.0
997,9721,2024-02-24,231.9,Shipped,0.0
998,7102,2024-10-19,114.48,Completed,0.0
999,4744,2024-12-15,6.65,Pending,0.0
1000,8952,2025-03-30,61.06,Completed,0.0
1001,7015,2025-04-04,160.53,Completed,0.0
1002,3413,2025-06-03,256.81,Completed,0.0
1003,7826,2025-05-23,39.0,Completed,0.0
1004,1358,2025-04-05,153.51,Completed,0.0
1005,3482,2025-05-15,957.89,Completed,0.0
1006,9141,2024-09-21,23.72,Completed,6.99
1007,1767,2024-12-04,104.1,Completed,0.0
1008,8220,2024-06-09,49.78,Completed,0.0
1009,7164,2023-09-10,14.21,Cancelled,5.99
1010,2471,2025-05-17,299.53,Completed,0.0
1011,160,2025-07-01,133.53,Pending,0.0
1012,2893,2025-07-27,1727.47,Shipped,0.0
1013,5327,2025-04-27,346.59,Completed,0.0
1014,4114,2025-03-12,115.47,Completed,0.0
1015,7750,2025-07-29,124.89,Shipped,0.0
1016,7799,2025-02-05,291.3,Pending,0.0
1017,5000,2025-05-30,3086.13,Completed,0.0
1018,1571,2025-08-02,532.0,Pending,0.0
1019,9029,2025-04-02,48.28,Completed,0.0
1020,3406,2024-01-28,27.11,Completed,4.99
1021,5528,2024-07-22,1858.33,Completed,0.0
1022,5849,2025-03-25,1476.68,Shipped,0.0
1023,6818,2025-05-04,13.41,Completed,5.99
1024,1628,2024-07-10,295.41,Completed,0.0
1025,6144,2024-03-04,437.79,Completed,0.0
1026,8397,2025-08-12,278.59,Completed,0.0
1027,6559,2025-06-24,25.34,Completed,6.99
1028,5273,2024-11-03,15.05,Completed,4.99
1029,7882,2025-03-23,33.53,Shipped,0.0
1030,8984,2024-04-01,93.21,Completed,0.0
1031,3748,2025-08-24,139.66,Completed,0.0
1032,9298,2024-04-19,14.69,Pending,6.99
1033,9283,2025-01-26,50.19,Completed,0.0
1034,1608,2025-08-13,53.25,Completed,0.0
1035,5075,2023-09-12,1046.84,Completed,0.0
1036,7154,2025-09-02,132.69,Pending,0.0
1037,6734,2025-03-13,108.27,Completed,0.0
1038,67,2024-06-10,32.4,Completed,0.0
1039,8001,2024-09-04,230.47,Completed,0.0
1040,7646,2023-12-16,4882.62,Completed,0.0
1041,9471,2024-12-12,55.34,Pending,0.0
1042,4159,2024-01-15,130.79,Pending,0.0
1043,9006,2024-02-23,38.44,Cancelled,6.99
1044,403,2024-06-01,48.76,Completed,0.0
1045,7926,2024-09-27,1771.35,Completed,0.0
1046,4167,2024-02-07,141.43,Pending,0.0
1047,2926,2024-05-14,91.35,Completed,0.0
1048,2994,2025-04-02,113.52,Completed,0.0
1049,9279,2025-05-02,286.01,Completed,0.0
1050,772,2025-04-26,81.05,Completed,0.0
1051,7372,2025-01-18,254.24,Completed,0.0
1052,9862,2025-06-30,343.25,Completed,0.0
1053,5714,2024-07-05,247.52,Completed,0.0
1054,8168,2023-10-27,38.72,Completed,0.0
1055,1557,2024-08-05,295.3,Pending,0.0
1056,1152,2025-09-07,1040.59,Shipped,0.0
1057,5315,2024-05-01,196.64,Completed,0.0
1058,1218,2025-02-03,131.81,Completed,0.0
1059,3945,2024-08-21,452.22,Completed,0.0
1060,8040,2025-09-03,141.74,Completed,0.0
1061,2043,2024-06-27,129.04,Completed,0.0
1062,6304,2025-05-03,89.24,Completed,0.0
1063,8898,2023-12-18,181.06,Pending,0.0
1064,2670,2024-11-12,39.74,Shipped,6.99
1065,2114,2024-02-08,54.88,Completed,0.0
1066,2978,2025-08-29,79.44,Shipped,0.0
1067,4379,2025-09-04,496.87,Completed,0.0
1068,7228,2023-12-26,295.14,Completed,0.0
1069,6262,2024-02-20,479.76,Completed,0.0
1070,423,2024-12-03,311.45,Completed,0.0
1071,8723,2025-04-29,26.06,Completed,6.99
1072,91,2025-01-06,7.3,Completed,4.99
1073,3373,2024-11-24,1769.76,Shipped,0.0
1074,6037,2025-08-19,160.51,Completed,0.0
1075,1943,2025-01-21,58.61,Completed,0.0
1076,3806,2025-08-01,43.95,Completed,0.0
1077,9433,2025-02-14,53.25,Completed,0.0
1078,9951,2025-07-08,6.34,Pending,0.0
1079,98,2024-03-13,243.88,Pending,0.0
1080,1480,2025-01-09,46.56,Pending,0.0
1081,4627,2025-05-05,11.54,Pending,7.99
1082,5148,2025-01-21,110.56,Completed,0.0
1083,3648,2025-03-08,252.95,Completed,0.0
1084,5444,2023-12-19,36.39,Shipped,6.99
1085,80,2024-06-09,171.84,Shipped,0.0
1086,5578,2025-07-15,2931.08,Completed,0.0
1087,2224,2024-11-14,646.39,Completed,0.0
1088,2570,2025-03-11,117.3,Completed,0.0
1089,9965,2025-09-07,17.79,Completed,7.99
1090,4519,2024-10-03,26.34,Completed,0.0
1091,1124,2024-04-07,199.14,Pending,0.0
1092,2624,2025-07-16,514.52,Completed,0.0
1093,1404,2025-01-26,173.28,Completed,0.0
1094,2579,2025-01-01,1441.11,Pending,0.0
1095,332,2025-05-04,4798.26,Cancelled,0.0
1096,7486,2024-04-04,21.94,Shipped,6.99
1097,740,2025-03-15,388.26,Pending,0.0
1098,8234,2025-05-26,151.85,Completed,0.0
1099,4981,2025-07-03,210.24,Shipped,0.0
1100,3879,2025-05-05,2705.37,Completed,0.0
1101,1950,2024-09-20,54.72,Completed,0.0
1102,3461,2025-09-09,11.81,Completed,4.99
1103,2129,2025-03-29,330.75,Completed,0.0
1104,4498,2025-05-01,42.75,Completed,0.0
1105,2155,2025-03-29,1689.92,Completed,0.0
1106,5231,2023-09-13,28.25,Completed,5.99
1107,7445,2025-08-02,184.06,Completed,0.0
1108,1238,2025-03-14,68.1,Completed,0.0
1109,9959,2024-08-30,209.57,Completed,0.0
1110,8698,2024-12-20,61.46,Completed,0.0
1111,5241,2024-10-09,118.52,Pending,0.0
1112,4816,2025-09-06,110.62,Completed,0.0
1113,9587,2025-03-03,134.49,Completed,0.0
1114,257,2025-08-10,84.14,Completed,0.0
1115,1721,2023-10-25,1026.64,Completed,0.0
1116,7348,2025-05-10,668.14,Completed,0.0
1117,7077,2025-04-17,305.51,Completed,0.0
1118,1072,2024-01-07,38.5,Shipped,7.99
1119,1623,2025-06-28,24.21,Completed,0.0
1120,2067,2025-03-12,31.64,Completed,4.99
1121,9262,2024-10-21,190.84,Pending,0.0
