order_item_id,order_id,product_id,quantity,unit_price
1148,530,6,1,21.64
1149,530,216,3,34.68
1150,530,881,1,13.39
1151,531,723,1,28.7
1152,531,105,2,7.46
1153,532,228,3,114.76
1154,532,229,1,71.81
1155,532,389,2,68.52
1156,532,744,1,13.7
1157,533,699,1,69.8
1158,533,933,1,16.83
1159,533,873,1,79.52
1160,533,49,1,102.66
1161,534,597,3,8.34
1162,535,143,2,35.07
1163,535,826,5,19.82
1164,536,993,2,354.03
1165,536,949,2,19.46
1166,537,609,3,58.37
1167,537,480,3,52.0
1168,538,319,2,42.23
1169,539,877,2,3.91
1170,539,505,2,111.27
1171,539,981,3,4.11
1172,539,864,3,18.16
1173,540,757,1,40.83
1174,541,655,1,110.25
1175,542,823,1,25.71
1176,543,338,3,4.9
1177,544,360,1,492.63
1178,544,61,1,14.83
1179,545,733,2,1.04
1180,546,235,1,36.26
1181,546,946,1,41.72
1182,547,615,1,44.96
1183,547,64,1,5.73
1184,548,146,1,179.5
1185,548,795,2,60.95
1186,549,148,5,29.98
1187,549,27,3,64.4
1188,549,1,2,62.31
1189,549,890,1,191.37
1190,550,270,4,57.23
1191,550,649,1,129.04
1192,550,433,1,40.41
1193,550,796,1,59.21
1194,551,923,1,274.84
1195,551,621,1,6.03
1196,552,337,1,13.34
1197,552,108,1,14.65
1198,553,591,3,44.83
1199,553,125,2,30.43
1200,554,551,1,23.5
1201,554,882,2,287.4
1202,554,727,1,6.15
1203,555,388,2,6.64
1204,556,703,2,14.84
1205,557,608,1,22.68
1206,557,400,1,21.08
1207,558,340,1,30.59
1208,558,256,1,47.52
1209,559,731,1,14.67
1210,559,451,1,175.02
1211,559,96,1,21.78
1212,560,9,1,300.31
1213,560,912,1,66.1
1214,560,286,2,58.8
1215,560,719,3,38.95
1216,560,724,1,981.53
1217,561,118,4,5.13
1218,562,657,1,13.24
1219,562,627,1,30.84
1220,563,904,1,6.11
1221,563,457,2,9.68
1222,564,158,4,13.55
1223,564,426,1,5.26
1224,565,965,1,43.12
1225,566,441,1,97.63
1226,566,80,2,22.74
1227,566,7,1,6.62
1228,567,263,1,38.23
1229,567,268,3,9.77
1230,567,189,1,21.52
1231,568,695,1,59.1
1232,569,528,1,53.47
1233,569,905,3,28.01
1234,569,750,2,1.2
1235,570,185,1,2.5
1236,571,3,3,10.59
1237,572,36,1,38.99
1238,573,208,1,10.51
1239,573,780,1,4.25
1240,573,425,4,19.57
1241,573,782,2,936.25
1242,573,151,1,82.73
1243,574,545,3,37.85
1244,574,513,1,7.01
1245,575,102,1,37.12
1246,575,658,1,5.88
1247,576,994,2,3.8
1248,576,827,1,15.39
1249,576,129,1,58.63
1250,576,303,4,18.95
1251,576,41,1,13.62
1252,577,588,2,7.58
1253,578,730,3,2.31
1254,578,378,1,3.39
1255,578,468,2,41.9
1256,578,433,3,40.41
1257,578,963,2,41.43
1258,579,520,1,19.04
1259,580,542,1,5.71
1260,580,679,1,2.03
1261,580,279,2,42.06
1262,581,671,1,27.89
1263,581,847,3,258.12
1264,581,554,3,23.51
1265,582,86,3,17.52
1266,583,18,1,40.97
1267,583,376,1,43.84
1268,583,705,2,11.86
1269,584,999,2,27.68
1270,584,968,4,81.44
1271,585,233,1,3.14
1272,585,842,2,26.49
1273,586,454,1,229.05
1274,587,829,4,49.31
1275,587,529,1,1205.87
1276,587,721,1,55.58
1277,587,275,4,11.59
1278,588,22,1,7.68
1279,589,521,1,50.38
1280,589,458,1,101.5
1281,590,340,2,30.59
1282,591,474,1,60.73
1283,591,805,1,1561.83
1284,592,464,1,99.11
1285,592,47,1,118.89
1286,592,635,4,56.04
1287,592,529,1,1205.87
1288,593,111,1,120.54
1289,594,218,1,36.8
1290,594,926,1,63.41
1291,594,950,1,3.34
1292,595,222,1,22.7
1293,596,511,1,7.71
1294,596,115,2,153.69
1295,596,501,1,34.1
1296,597,180,1,57.85
1297,598,213,4,21.08
1298,599,595,2,54.2
1299,600,303,1,18.95
1300,600,450,2,20.07
1301,601,902,1,70.91
1302,601,555,1,37.01
1303,601,307,4,54.49
1304,601,491,1,18.35
1305,602,892,3,3.13
1306,603,796,1,59.21
1307,603,220,1,122.37
1308,604,680,1,49.77
1309,604,823,3,25.71
1310,604,430,1,1715.86
1311,605,61,1,14.83
1312,606,900,2,42.56
1313,606,930,3,291.62
1314,606,844,1,5.18
1315,607,346,1,30.37
1316,608,122,1,65.93
1317,608,742,2,23.05
1318,608,726,1,30.62
1319,608,768,2,1157.97
1320,609,542,1,5.71
1321,609,330,1,28.94
1322,609,136,2,5.27
1323,609,201,1,4.11
1324,609,717,1,54.76
1325,610,452,2,78.33
1326,610,880,2,58.44
1327,610,33,3,47.88
1328,611,248,2,23.91
1329,611,751,2,58.0
1330,612,283,3,12.83
1331,613,138,3,38.09
1332,614,706,2,30.73
1333,614,761,2,6.55
1334,614,984,2,36.67
1335,615,356,1,8.2
1336,615,949,1,19.46
1337,615,990,1,2.65
1338,616,470,3,152.82
1339,616,386,1,7.49
1340,616,570,4,33.25
1341,616,141,1,19.72
1342,617,370,2,44.54
1343,618,466,4,6.25
1344,618,547,1,108.3
1345,619,5,2,53.73
1346,619,615,1,44.96
1347,619,67,1,31.46
1348,619,936,1,27.05
1349,620,966,2,689.11
1350,620,635,1,56.04
1351,621,134,3,27.85
1352,622,631,1,22.76
1353,622,735,1,4.61
1354,623,802,1,31.49
1355,623,520,1,19.04
1356,624,237,1,10.52
1357,625,759,1,13.24
1358,625,74,4,33.05
1359,625,344,1,9.38
1360,625,981,1,4.11
1361,626,453,2,190.08
1362,626,422,1,11.54
1363,627,800,1,29.96
1364,628,476,2,37.7
1365,628,227,1,12.18
1366,629,586,4,9.97
1367,629,968,2,81.44
1368,629,112,1,30.59
1369,629,860,2,33.73
1370,629,513,4,7.01
1371,630,212,1,91.34
1372,631,496,1,51.35
1373,631,209,2,56.83
1374,632,786,1,8.53
1375,632,450,3,20.07
1376,632,812,1,8.97
1377,632,954,1,38.53
1378,632,173,1,32.78
1379,633,634,3,7.38
1380,633,496,1,51.35
1381,634,188,1,80.26
1382,634,321,1,104.02
1383,634,600,1,46.74
1384,635,582,2,72.56
1385,635,604,1,1026.64
1386,635,580,1,825.66
1387,636,669,3,29.87
1388,636,401,1,5.88
1389,637,291,1,49.08
1390,637,952,1,20.46
1391,638,637,2,111.94
1392,638,247,3,45.99
1393,638,725,1,4.04
1394,639,530,3,35.3
1395,639,252,1,21.13
1396,640,648,1,6.16
1397,640,729,4,47.44
1398,641,58,1,54.12
1399,642,58,2,54.12
1400,642,242,3,42.81
1401,642,271,2,33.0
1402,643,268,2,9.77
1403,643,744,2,13.7
1404,643,292,2,33.42
1405,644,703,2,14.84
1406,645,663,3,1.34
1407,646,361,1,102.26
1408,646,264,1,6.34
1409,647,612,1,11.65
1410,647,403,1,66.22
1411,648,142,1,8.42
1412,648,931,2,14.86
1413,648,611,2,39.3
1414,649,660,1,47.23
1415,649,215,1,10.96
1416,649,34,2,58.71
1417,649,207,1,6.26
1418,649,428,1,998.13
1419,650,709,1,19.21
1420,651,346,1,30.37
1421,652,256,3,47.52
1422,652,302,2,75.68
1423,653,694,1,60.64
1424,653,628,2,4.16
1425,654,292,3,33.42
1426,655,800,2,29.96
1427,655,943,2,8.52
1428,655,861,2,34.19
1429,655,944,1,39.46
1430,656,978,4,139.4
1431,656,820,1,296.51
1432,656,256,2,47.52
1433,657,392,2,71.54
1434,657,887,1,31.83
1435,657,754,1,1360.04
1436,657,744,2,13.7
1437,658,350,1,43.86
1438,658,532,3,6.65
1439,659,421,1,11.55
1440,659,650,4,1164.68
1441,659,894,1,10.84
1442,659,853,1,33.66
1443,660,96,1,21.78
1444,660,468,1,41.9
1445,660,469,1,7.09
1446,660,174,1,5.92
1447,661,929,3,547.82
1448,661,881,1,13.39
1449,661,839,1,15.77
1450,661,411,2,824.57
1451,662,799,1,51.05
1452,663,317,3,6.55
1453,663,773,1,131.06
1454,664,524,1,16.83
1455,664,446,1,117.26
1456,664,933,4,16.83
1457,665,378,5,3.39
1458,665,813,1,15.47
1459,665,150,2,90.83
1460,666,548,1,24.1
1461,667,911,1,35.68
1462,667,632,3,54.35
1463,668,954,1,38.53
1464,668,516,1,32.53
1465,669,440,3,14.91
1466,669,64,2,5.73
1467,669,157,1,48.27
1468,670,157,3,48.27
1469,670,125,1,30.43
1470,670,163,1,10.24
1471,671,950,1,3.34
1472,671,585,1,104.42
1473,672,479,2,11.68
1474,673,931,1,14.86
1475,673,979,4,58.76
1476,674,981,2,4.11
1477,674,223,3,25.41
1478,674,920,1,43.65
1479,674,112,1,30.59
1480,674,935,2,52.96
1481,675,131,2,44.85
1482,675,132,1,47.79
1483,675,552,1,44.17
1484,676,439,1,27.43
1485,677,141,1,19.72
1486,677,45,1,1.44
1487,677,937,1,13.07
1488,678,87,2,22.26
1489,678,775,2,6.65
1490,679,246,1,56.4
1491,680,364,3,1.88
1492,680,644,1,106.54
1493,681,738,2,110.09
1494,681,813,2,15.47
1495,681,541,1,89.84
1496,682,807,1,10.55
1497,682,223,2,25.41
1498,682,51,1,8.05
1499,683,701,4,61.86
1500,684,470,1,152.82
1501,684,952,1,20.46
1502,684,951,3,23.92
1503,685,734,1,4.47
1504,685,434,1,76.26
1505,685,952,2,20.46
1506,685,616,1,39.56
1507,686,794,1,69.02
1508,686,357,2,294.87
1509,686,442,1,44.49
1510,687,782,2,936.25
1511,687,705,1,11.86
1512,688,506,1,697.99
1513,688,994,5,3.8
1514,688,598,2,163.22
1515,688,649,1,129.04
1516,689,598,1,163.22
1517,689,498,1,38.11
1518,690,529,1,1205.87
1519,690,399,2,9.18
1520,691,958,1,8.63
1521,692,385,2,54.88
1522,693,615,1,44.96
1523,693,765,2,5.77
1524,694,386,1,7.49
1525,695,11,1,46.05
1526,696,21,2,25.96
1527,697,587,1,18.95
1528,697,427,1,17.94
1529,697,564,1,47.9
1530,698,51,1,8.05
1531,699,235,1,36.26
1532,699,905,3,28.01
1533,700,291,1,49.08
1534,700,783,1,82.14
1535,700,942,1,15.11
1536,701,380,1,39.77
1537,702,338,3,4.9
1538,702,336,3,38.67
1539,703,887,2,31.83
1540,704,35,3,5.37
1541,704,471,1,46.81
1542,704,537,3,6.55
1543,705,150,1,90.83
1544,706,178,2,8.1
1545,706,342,2,5.31
1546,707,724,3,981.53
1547,708,549,4,26.14
1548,708,128,1,6.13
1549,708,5,1,53.73
1550,708,118,1,5.13
1551,708,18,1,40.97
1552,709,293,3,68.72
1553,709,313,1,253.26
1554,709,506,1,697.99
1555,710,170,1,71.4
1556,711,773,1,131.06
1557,711,728,2,13.94
1558,711,307,1,54.49
1559,711,543,1,21.19
1560,712,366,2,285.04
1561,712,384,2,7.25
1562,712,410,1,14.61
1563,713,108,2,14.65
1564,713,941,1,13.69
1565,714,791,5,132.22
1566,715,244,1,17.04
1567,715,596,2,4.06
1568,716,686,1,3.9
1569,716,974,1,25.31
1570,716,565,1,59.87
1571,717,814,3,4.17
1572,718,671,4,27.89
1573,718,351,1,37.15
1574,719,781,1,54.81
1575,719,571,1,32.6
1576,719,743,1,35.31
1577,720,590,5,35.97
1578,720,851,3,22.49
1579,721,637,1,111.94
1580,721,257,1,21.38
1581,721,32,1,36.96
1582,721,853,1,33.66
1583,722,98,1,57.12
1584,723,688,1,20.02
1585,723,960,3,53.91
1586,723,344,2,9.38
1587,723,18,2,40.97
1588,724,394,2,28.34
1589,724,69,4,24.31
1590,724,782,3,936.25
1591,725,624,1,25.45
1592,726,324,2,9.49
1593,727,813,1,15.47
1594,728,14,1,11.65
1595,729,868,1,28.7
1596,729,491,2,18.35
1597,729,650,1,1164.68
1598,729,4,1,25.27
1599,730,174,1,5.92
1600,730,762,1,4.22
1601,731,372,1,36.43
1602,731,828,1,39.44
1603,731,290,1,1202.86
1604,732,352,4,19.4
1605,733,532,1,6.65
1606,733,23,1,45.93
1607,733,178,2,8.1
1608,733,573,2,634.26
1609,734,850,2,55.09
1610,734,724,4,981.53
1611,734,837,2,5.27
1612,734,262,2,263.22
1613,735,928,1,115.47
1614,735,658,3,5.88
1615,736,402,2,4.29
1616,736,680,1,49.77
1617,736,431,1,9.71
1618,736,282,1,185.8
1619,737,920,1,43.65
1620,737,317,3,6.55
1621,738,200,5,187.12
1622,738,657,4,13.24
1623,738,419,2,28.85
1624,738,947,1,7.87
1625,739,577,2,171.48
1626,739,866,1,53.91
1627,740,170,2,71.4
1628,741,578,1,18.63
1629,741,965,1,43.12
1630,741,895,2,5.98
1631,742,203,1,4.72
1632,743,647,2,16.54
1633,744,881,4,13.39
1634,744,499,1,5.86
1635,744,987,1,9.07
1636,745,402,1,4.29
1637,745,836,2,33.94
1638,746,299,3,27.04
1639,746,432,2,810.07
1640,747,36,1,38.99
1641,747,225,1,71.08
1642,748,982,3,26.32
1643,749,677,1,5.51
1644,749,121,1,14.79
1645,749,847,1,258.12
1646,750,603,1,5.03
1647,750,791,1,132.22
1648,750,253,1,17.25
1649,750,989,1,59.25
1650,750,416,1,109.23
1651,751,61,4,14.83
1652,752,272,4,68.84
1653,753,307,3,54.49
1654,753,858,2,16.7
1655,754,786,1,8.53
1656,754,301,5,31.34
1657,754,77,2,52.26
1658,755,86,1,17.52
1659,755,744,1,13.7
1660,755,283,2,12.83
1661,756,731,2,14.67
1662,756,125,1,30.43
1663,757,575,5,38.01
1664,758,587,5,18.95
1665,758,211,1,59.86
1666,759,621,1,6.03
1667,759,166,1,104.56
1668,759,820,1,296.51
1669,759,127,1,11.85
1670,760,400,1,21.08
1671,760,759,1,13.24
1672,761,675,1,41.86
1673,762,444,1,24.0
1674,763,347,1,1.61
1675,763,913,2,52.66
1676,764,920,4,43.65
1677,764,794,1,69.02
1678,765,37,2,67.09
1679,766,810,4,162.66
1680,766,154,3,76.42
1681,766,178,1,8.1
1682,767,424,1,9.98
1683,767,82,1,167.15
1684,768,844,1,5.18
1685,768,197,1,24.55
1686,768,9,2,300.31
1687,769,320,3,18.3
1688,769,815,1,2.57
1689,769,90,2,37.3
1690,770,185,1,2.5
1691,771,42,1,19.87
1692,771,58,1,54.12
1693,771,401,1,5.88
1694,771,708,5,48.5
1695,772,237,1,10.52
1696,772,244,3,17.04
1697,773,66,2,28.34
1698,774,493,1,31.04
1699,774,746,2,20.13
1700,775,950,3,3.34
1701,775,468,4,41.9
1702,775,673,1,5.29
1703,775,239,1,152.16
1704,775,44,1,12.65
1705,776,218,1,36.8
1706,776,181,1,45.33
1707,776,900,1,42.56
1708,776,8,2,6.01
1709,777,951,1,23.92
1710,777,890,2,191.37
1711,777,687,1,96.47
1712,777,663,2,1.34
1713,777,167,1,734.48
1714,778,492,1,46.04
1715,779,576,1,7.29
1716,780,222,1,22.7
1717,780,336,1,38.67
1718,780,769,1,99.96
1719,781,236,1,70.17
1720,781,965,1,43.12
1721,781,123,3,9.38
1722,782,489,3,54.83
1723,782,361,1,102.26
1724,783,891,1,50.18
1725,784,903,1,42.55
1726,785,605,2,5.2
1727,785,563,2,5.81
1728,786,711,1,357.02
1729,787,706,1,30.73
1730,787,537,1,6.55
1731,787,851,2,22.49
1732,788,823,1,25.71
1733,788,529,1,1205.87
1734,789,615,2,44.96
1735,789,628,2,4.16
1736,790,300,1,9.34
1737,791,147,1,698.8
1738,792,615,5,44.96
1739,793,691,1,24.13
1740,793,25,1,31.45
1741,793,62,1,12.05
1742,793,554,3,23.51
1743,794,273,3,57.41
1744,794,211,1,59.86
1745,794,583,3,58.4
1746,794,864,4,18.16
1747,795,731,1,14.67
1748,795,12,1,19.86
1749,796,873,1,79.52
1750,797,314,2,29.7
1751,797,445,3,37.85
1752,797,595,2,54.2
1753,798,483,2,1.57
1754,799,86,1,17.52
1755,799,874,1,172.58
1756,799,903,3,42.55
1757,800,734,1,4.47
1758,800,639,1,25.26
1759,800,147,1,698.8
1760,801,100,4,29.82
1761,802,125,2,30.43
1762,802,6,1,21.64
1763,803,762,3,4.22
1764,803,712,3,56.79
1765,804,983,1,37.0
1766,805,210,4,14.55
1767,806,838,1,430.99
1768,806,153,1,280.72
1769,807,313,3,253.26
1770,807,393,1,58.43
1771,808,737,2,9.84
1772,808,768,2,1157.97
1773,809,271,3,33.0
1774,810,487,1,45.19
1775,810,48,2,219.78
1776,811,143,1,35.07
1777,811,213,2,21.08
1778,812,643,1,10.1
1779,813,364,1,1.88
1780,814,15,2,93.55
1781,815,852,1,39.79
1782,815,32,1,36.96
1783,816,321,1,104.02
1784,816,400,1,21.08
1785,816,156,1,81.5
1786,816,989,1,59.25
1787,816,94,1,43.45
1788,817,348,3,49.23
1789,817,849,2,15.52
1790,817,451,1,175.02
1791,817,97,2,42.48
1792,818,710,2,5.01
1793,818,275,5,11.59
1794,818,649,1,129.04
1795,819,248,4,23.91
1796,819,134,3,27.85
1797,819,14,2,11.65
1798,820,625,1,49.94
1799,820,310,1,41.75
1800,821,467,2,4.17
1801,821,523,1,78.56
1802,821,194,5,46.99
1803,822,942,4,15.11
1804,822,525,3,688.38
1805,822,945,1,169.29
1806,823,972,1,86.67
1807,823,932,1,976.52
1808,823,746,2,20.13
1809,824,138,1,38.09
1810,825,16,4,111.26
1811,825,650,1,1164.68
1812,825,560,1,36.55
1813,826,20,2,20.82
1814,826,884,2,20.0
1815,826,596,4,4.06
1816,827,293,1,68.72
1817,827,449,1,39.6
1818,827,587,1,18.95
1819,828,135,1,176.99
1820,828,372,1,36.43
1821,828,729,1,47.44
1822,829,609,2,58.37
1823,829,827,2,15.39
1824,829,232,5,7.98
1825,830,807,2,10.55
1826,830,802,1,31.49
1827,831,403,1,66.22
1828,831,97,1,42.48
1829,831,270,1,57.23
1830,832,572,1,8.1
1831,833,291,1,49.08
1832,834,592,4,54.74
1833,834,847,1,258.12
1834,835,599,3,15.44
1835,835,942,2,15.11
1836,836,833,2,5.44
1837,836,721,1,55.58
1838,836,906,3,6.16
1839,837,560,1,36.55
1840,838,376,1,43.84
1841,838,548,1,24.1
1842,838,519,2,60.3
1843,839,297,1,22.33
1844,839,473,1,32.45
1845,839,492,1,46.04
1846,840,239,5,152.16
1847,840,909,1,7.92
1848,840,961,1,15.58
1849,841,749,1,14.64
1850,842,503,2,1079.2
1851,843,421,4,11.55
1852,843,20,1,20.82
1853,844,721,1,55.58
1854,845,321,1,104.02
1855,846,487,2,45.19
1856,846,285,1,1.12
1857,846,786,2,8.53
1858,847,509,1,483.45
1859,847,784,2,4.7
1860,848,809,1,95.01
1861,848,251,3,3.78
1862,848,749,1,14.64
1863,848,653,1,218.4
1864,849,601,1,8.71
1865,850,153,4,280.72
1866,850,862,2,38.06
1867,851,505,4,111.27
1868,852,512,3,38.8
1869,852,692,1,33.53
1870,853,784,2,4.7
1871,854,379,2,53.11
1872,855,944,1,39.46
1873,855,242,1,42.81
1874,856,701,1,61.86
1875,857,488,1,21.86
1876,857,591,2,44.83
1877,858,566,1,73.46
1878,859,432,2,810.07
1879,860,776,2,0.92
1880,861,808,2,28.79
1881,862,221,2,74.12
1882,862,950,2,3.34
1883,863,462,5,57.24
1884,863,869,1,1427.49
1885,864,858,2,16.7
1886,865,243,3,39.73
1887,866,727,3,6.15
1888,866,386,2,7.49
1889,866,168,1,113.84
1890,866,728,4,13.94
1891,867,195,1,16.18
1892,867,621,1,6.03
1893,868,545,4,37.85
1894,868,42,2,19.87
1895,869,459,3,90.99
1896,870,302,1,75.68
1897,870,821,1,28.36
1898,870,61,1,14.83
1899,870,595,2,54.2
1900,871,84,1,261.71
1901,872,774,1,39.06
1902,872,682,1,7.27
1903,872,13,1,53.28
1904,873,926,1,63.41
1905,873,680,1,49.77
1906,873,242,2,42.81
1907,873,41,2,13.62
1908,874,615,2,44.96
1909,874,406,3,9.02
1910,874,388,2,6.64
1911,874,340,2,30.59
1912,874,914,1,3.2
1913,875,964,1,12.19
1914,876,388,1,6.64
1915,876,38,2,19.6
1916,876,195,5,16.18
1917,876,168,1,113.84
1918,877,741,1,19.2
1919,877,271,3,33.0
1920,877,230,1,24.16
1921,878,161,1,27.25
1922,879,18,1,40.97
1923,880,806,3,38.44
1924,880,95,1,5.73
1925,881,477,1,55.34
1926,881,939,3,19.07
1927,882,733,2,1.04
1928,882,127,1,11.85
1929,882,48,1,219.78
1930,883,818,2,38.49
1931,883,437,1,115.3
1932,884,942,1,15.11
1933,884,64,1,5.73
1934,884,380,1,39.77
1935,885,200,1,187.12
1936,885,727,1,6.15
1937,885,889,1,30.5
1938,885,816,1,44.51
1939,885,320,1,18.3
1940,886,765,1,5.77
1941,886,539,2,52.05
1942,886,856,2,5.42
1943,886,626,1,16.87
1944,886,922,1,17.67
1945,887,868,1,28.7
1946,887,139,4,145.88
1947,888,628,1,4.16
1948,888,76,1,165.95
1949,888,121,1,14.79
1950,889,23,1,45.93
1951,890,239,2,152.16
1952,890,410,1,14.61
1953,890,399,3,9.18
1954,891,358,2,5.63
1955,891,97,1,42.48
1956,892,228,1,114.76
1957,892,409,2,4.19
1958,893,355,1,13.76
1959,893,552,3,44.17
1960,894,858,1,16.7
1961,894,840,2,899.86
1962,895,947,1,7.87
1963,895,299,4,27.04
1964,895,617,4,1482.03
1965,896,307,1,54.49
1966,896,576,4,7.29
1967,896,931,2,14.86
1968,897,997,3,33.18
1969,897,253,2,17.25
1970,898,50,1,12.57
1971,898,864,3,18.16
1972,898,367,1,45.71
1973,898,96,1,21.78
1974,899,943,1,8.52
1975,899,215,1,10.96
1976,899,957,3,20.29
1977,899,194,3,46.99
1978,900,347,1,1.61
1979,900,255,1,28.62
1980,900,861,2,34.19
1981,901,768,1,1157.97
1982,902,712,2,56.79
1983,903,798,1,152.45
1984,903,579,1,12.94
1985,903,183,1,29.91
1986,903,540,1,24.89
1987,903,577,2,171.48
1988,904,898,1,69.83
1989,904,499,2,5.86
1990,905,543,4,21.19
1991,905,593,1,184.15
1992,905,484,1,4.98
1993,906,126,3,19.01
1994,906,526,1,25.33
1995,907,293,1,68.72
1996,907,197,1,24.55
1997,907,724,4,981.53
1998,908,286,1,58.8
1999,908,555,1,37.01
2000,909,712,1,56.79
2001,909,71,1,231.97
2002,909,47,1,118.89
2003,909,917,1,17.58
2004,910,337,2,13.34
2005,911,142,1,8.42
2006,911,707,5,37.66
2007,911,830,1,1689.92
2008,911,213,1,21.08
2009,911,896,1,6.92
2010,912,890,3,191.37
2011,912,611,1,39.3
2012,913,47,2,118.89
2013,914,457,1,9.68
2014,914,290,1,1202.86
2015,915,426,1,5.26
2016,915,451,3,175.02
2017,916,687,3,96.47
2018,916,200,1,187.12
2019,916,222,2,22.7
2020,916,693,1,3.31
2021,917,449,4,39.6
2022,918,141,1,19.72
2023,918,160,1,34.19
2024,919,617,1,1482.03
2025,919,619,1,10.41
2026,919,698,1,16.89
2027,920,618,3,54.28
2028,921,83,1,17.73
2029,922,578,1,18.63
2030,922,533,1,42.57
2031,922,184,1,22.7
2032,923,487,1,45.19
2033,924,847,1,258.12
2034,925,631,5,22.76
2035,925,874,2,172.58
2036,926,844,1,5.18
2037,927,387,1,3.81
2038,928,506,1,697.99
2039,929,294,1,100.5
2040,929,193,1,22.73
2041,929,155,2,946.35
2042,930,415,1,232.32
2043,931,149,3,97.67
2044,931,330,3,28.94
2045,931,370,1,44.54
2046,932,53,2,1172.39
2047,933,556,2,59.34
2048,934,342,1,5.31
2049,934,342,1,5.31
2050,934,261,4,29.1
2051,934,325,1,11.1
2052,935,328,1,61.93
2053,935,759,2,13.24
2054,935,640,1,59.15
2055,936,828,1,39.44
2056,937,629,1,59.61
2057,938,121,1,14.79
2058,939,400,1,21.08
2059,939,72,1,17.76
2060,939,194,4,46.99
2061,940,277,1,26.89
2062,941,935,1,52.96
2063,941,108,1,14.65
2064,941,833,3,5.44
2065,941,305,1,31.13
2066,941,822,2,31.66
2067,942,817,1,38.77
2068,942,924,1,31.72
2069,943,102,2,37.12
2070,944,70,3,34.16
2071,944,766,1,167.73
2072,944,163,2,10.24
2073,945,620,2,209.94
2074,946,912,1,66.1
2075,946,332,3,158.96
2076,947,585,1,104.42
2077,947,366,1,285.04
2078,948,683,2,3.71
2079,948,698,2,16.89
2080,949,158,2,13.55
2081,950,834,1,20.09
2082,950,927,1,5.69
2083,951,567,2,1.66
2084,951,177,5,26.06
2085,951,992,1,30.03
2086,951,920,1,43.65
2087,952,600,1,46.74
2088,952,934,2,43.8
2089,952,746,2,20.13
2090,952,914,4,3.2
2091,952,675,1,41.86
2092,953,587,1,18.95
2093,954,499,1,5.86
2094,954,833,2,5.44
2095,954,358,2,5.63
2096,955,242,2,42.81
2097,955,291,1,49.08
2098,956,463,1,45.13
2099,956,260,2,4.14
2100,957,194,1,46.99
2101,958,639,2,25.26
2102,959,190,1,130.8
2103,960,707,2,37.66
2104,960,431,2,9.71
2105,961,147,1,698.8
2106,961,967,1,44.66
2107,961,553,1,3.97
2108,962,78,5,219.64
2109,962,694,3,60.64
2110,963,547,2,108.3
2111,963,1000,1,2.53
2112,964,785,1,29.92
2113,964,58,1,54.12
2114,965,297,1,22.33
2115,965,82,2,167.15
2116,966,589,4,205.11
2117,966,47,2,118.89
2118,967,784,1,4.7
2119,967,758,3,31.7
2120,967,17,3,41.55
2121,967,216,1,34.68
2122,967,752,1,4.17
2123,968,388,2,6.64
2124,968,326,1,61.51
2125,968,390,1,189.48
2126,969,695,1,59.1
2127,970,690,3,542.07
2128,970,13,1,53.28
2129,970,255,1,28.62
2130,971,564,2,47.9
2131,971,324,1,9.49
2132,971,588,5,7.58
2133,971,203,2,4.72
2134,971,238,2,18.26
2135,972,153,1,280.72
2136,972,240,5,28.07
2137,973,652,3,28.86
2138,974,285,1,1.12
2139,974,686,3,3.9
2140,974,144,2,36.06
2141,975,419,1,28.85
2142,976,626,1,16.87
2143,976,814,1,4.17
2144,976,922,2,17.67
2145,977,950,2,3.34
2146,977,266,2,26.03
2147,978,154,1,76.42
2148,979,52,2,80.65
2149,980,693,2,3.31
2150,980,121,2,14.79
2151,980,154,1,76.42
2152,981,7,2,6.62
2153,982,131,3,44.85
2154,982,583,1,58.4
2155,982,252,1,21.13
2156,982,403,2,66.22
2157,983,912,1,66.1
2158,984,136,4,5.27
2159,984,678,2,19.43
2160,985,636,1,11.89
2161,985,305,3,31.13
2162,985,526,1,25.33
2163,986,55,1,61.82
2164,986,984,1,36.67
2165,986,653,1,218.4
2166,987,369,3,83.31
2167,988,590,1,35.97
2168,989,114,1,59.32
2169,989,131,2,44.85
2170,990,149,1,97.67
2171,990,696,1,11.42
2172,990,632,1,54.35
2173,990,755,1,234.37
2174,991,291,1,49.08
2175,991,375,1,455.17
2176,992,810,2,162.66
2177,992,412,1,329.48
2178,992,334,1,23.39
2179,992,123,1,9.38
2180,993,227,3,12.18
2181,993,841,1,307.06
2182,993,245,1,67.16
2183,993,308,1,59.15
2184,994,900,1,42.56
2185,995,241,1,284.08
2186,995,105,1,7.46
2187,995,262,1,263.22
2188,996,531,1,32.91
2189,996,305,2,31.13
2190,996,927,1,5.69
2191,996,639,2,25.26
2192,997,282,1,185.8
2193,997,742,2,23.05
2194,998,252,4,21.13
2195,998,800,1,29.96
2196,999,532,1,6.65
2197,1000,660,1,47.23
2198,1000,735,3,4.61
2199,1001,574,1,34.02
2200,1001,736,1,126.51
2201,1002,854,3,77.76
2202,1002,210,1,14.55
2203,1002,848,1,8.98
2204,1003,770,1,39.0
2205,1004,813,1,15.47
2206,1004,794,2,69.02
2207,1005,155,1,946.35
2208,1005,422,1,11.54
2209,1006,35,1,5.37
2210,1006,801,1,11.36
2211,1007,20,5,20.82
2212,1008,388,1,6.64
2213,1008,571,1,32.6
2214,1008,837,2,5.27
2215,1009,201,2,4.11
2216,1010,765,1,5.77
2217,1010,701,2,61.86
2218,1010,18,4,40.97
